ticker,exchange,shortName,industry,industryEn,establishedYear,noEmployees,noShareholders,foreignPercent,website,stockRating,outstandingShare,issueShare,companyType,monthlyRecords
CKV,HNX,CokyVina,Công nghệ Thông tin,Technology,2005.0,2218.0,372.0,0.002,http://www.cokyvina.com.vn,,4.0,4.1,CT,CKV.csv
SMT,HNX,SAMETEL,Công nghệ Thông tin,Technology,2006.0,169.0,1240.0,0.002,http://www.sametel.com.vn,,5.5,5.5,CT,SMT.csv
VEC,UPCOM,Điện tử và Tin học VN,Công nghệ Thông tin,Technology,2007.0,66.0,518.0,0.0,http://www.veic.com.vn,2.8,43.8,43.8,CT,VEC.csv
VLA,HNX,PT Công nghệ Văn Lang,Công nghệ Thông tin,Technology,2007.0,21.0,69.0,0.0,http://www.vla.vn,,2.0,2.0,CT,VLA.csv
CMG,HOSE,Tập đoàn Công nghệ CMC,Công nghệ Thông tin,Technology,2009.0,2365.0,1130.0,0.421,http://www.cmc.com.vn,2.5,150.0,150.0,CT,CMG.csv
KST,HNX,KASATI,Công nghệ Thông tin,Technology,2009.0,93.0,0.0,0.007,http://www.kasati.com.vn,,6.0,6.0,CT,KST.csv
MAS,HNX,Sân bay Đà Nẵng,Du lịch và Giải trí,Travel & Leisure,1991.0,675.0,562.0,0.156,http://www.masco.com.vn,,4.3,4.3,CT,MAS.csv
DTI,UPCOM,Đầu tư Đức Trung,Du lịch và Giải trí,Travel & Leisure,1994.0,12.0,152.0,0.0,http://www.ductrung.vn,,12.1,12.1,CT,DTI.csv
VNS,HOSE,Ánh Dương Việt Nam,Du lịch và Giải trí,Travel & Leisure,1995.0,3813.0,1124.0,0.196,http://www.vinasuncorp.com,2.7,67.9,67.9,CT,VNS.csv
SGH,HNX,Khách sạn Sài Gòn,Du lịch và Giải trí,Travel & Leisure,1997.0,87.0,237.0,0.003,http://www.saigonhotel.com.vn,2.4,12.4,12.4,CT,SGH.csv
ATS,HNX,"ATESCO.,JSC",Du lịch và Giải trí,Travel & Leisure,1998.0,103.0,109.0,0.0,http://www.atesco.vn,,3.5,3.5,CT,ATS.csv
HHG,HNX,Vận tải Hoàng Hà,Du lịch và Giải trí,Travel & Leisure,2001.0,371.0,246.0,0.004,http://www.hoanghaco.com.vn,,34.9,34.9,CT,HHG.csv
TCT,HOSE,Cáp treo Tây Ninh,Du lịch và Giải trí,Travel & Leisure,2001.0,34.0,906.0,0.203,http://www.catour.com.vn,3.1,12.8,12.8,CT,TCT.csv
SRT,UPCOM,Vận tải Đường sắt Sài Gòn,Du lịch và Giải trí,Travel & Leisure,2002.0,1735.0,1706.0,0.001,http://saigonrailway.com.vn,2.0,50.3,50.3,CT,SRT.csv
HRT,UPCOM,Vận tải đường sắt Hà Nội,Du lịch và Giải trí,Travel & Leisure,2003.0,3622.0,4090.0,0.0,http://www.vantaiduongsathanoi.vn,2.6,80.1,80.1,CT,HRT.csv
DSN,HOSE,Công viên nước Đầm Sen,Du lịch và Giải trí,Travel & Leisure,2003.0,153.0,339.0,0.22,http://www.damsenwaterpark.com.vn,3.2,12.1,12.1,CT,DSN.csv
DAH,HOSE,Tập đoàn Khách sạn Đông Á,Du lịch và Giải trí,Travel & Leisure,2003.0,12.0,327.0,0.001,https://www.mayplazahotel.com,2.7,84.2,84.2,CT,DAH.csv
CTC,HNX,Tập đoàn Hoàng Kim Tây Nguyên,Du lịch và Giải trí,Travel & Leisure,2004.0,165.0,411.0,0.018,http://gialaitourist.com.vn,,15.8,15.8,CT,CTC.csv
RIC,UPCOM,Quốc tế Hoàng Gia,Du lịch và Giải trí,Travel & Leisure,2005.0,813.0,0.0,0.314,http://www.royalhalonghotel.com,2.1,70.4,28.7,CT,RIC.csv
BTV,UPCOM,DV Du lịch Bến Thành,Du lịch và Giải trí,Travel & Leisure,2005.0,328.0,188.0,0.0,https://benthanhtourist.com,2.4,25.0,25.0,CT,BTV.csv
VNG,HOSE,DL Thành Thành Công,Du lịch và Giải trí,Travel & Leisure,2006.0,947.0,2407.0,0.005,https://ttchospitality.vn,1.9,97.3,97.3,CT,VNG.csv
BSG,UPCOM,Xe khách Sài Gòn,Du lịch và Giải trí,Travel & Leisure,2006.0,477.0,508.0,0.0,http://www.saigonbus.com.vn/,2.6,60.0,60.0,CT,BSG.csv
DSP,UPCOM,Dịch vụ Du lịch Phú Thọ,Du lịch và Giải trí,Travel & Leisure,2006.0,388.0,614.0,0.0,http://www.phuthotourist.com.vn,2.9,118.7,118.7,CT,DSP.csv
HOT,HOSE,Du lịch - DV Hội An,Du lịch và Giải trí,Travel & Leisure,2006.0,122.0,216.0,0.001,http://www.hoiantourist.com,2.5,8.0,8.0,CT,HOT.csv
DXL,UPCOM,Du lịch và Xuất nhập khẩu Lạng Sơn,Du lịch và Giải trí,Travel & Leisure,2006.0,56.0,84.0,0.019,http://tocolimexlangson.com,,4.0,4.0,CT,DXL.csv
VJC,HOSE,Vietjet Air,Du lịch và Giải trí,Travel & Leisure,2007.0,5842.0,5333.0,0.165,http://www.vietjetair.com,2.1,541.6,541.6,CT,VJC.csv
SKG,HOSE,Tàu Cao tốc Superdong,Du lịch và Giải trí,Travel & Leisure,2007.0,377.0,2893.0,0.367,http://www.superdong.com.vn,2.5,63.3,63.3,CT,SKG.csv
TTT,HNX,Du lịch - Thương Mại Tây Ninh,Du lịch và Giải trí,Travel & Leisure,2007.0,110.0,137.0,0.025,http://www.tanitour.com.vn,,4.6,4.6,CT,TTT.csv
EIN,UPCOM,Đầu tư - TM - DV Điện lực,Du lịch và Giải trí,Travel & Leisure,2007.0,100.0,0.0,0.0,http://www.ecinvest.vn,2.0,45.4,45.4,CT,EIN.csv
PGT,HNX,PGT Holdings,Du lịch và Giải trí,Travel & Leisure,2007.0,29.0,0.0,0.543,http://www.pgt-holdings.com,,9.2,9.2,CT,PGT.csv
SCS,HOSE,DV Hàng hóa Sài Gòn,Du lịch và Giải trí,Travel & Leisure,2008.0,501.0,1847.0,0.287,http://www.scsc.vn,2.8,93.9,93.9,CT,SCS.csv
PDC,UPCOM,Dầu khí Phương Đông,Du lịch và Giải trí,Travel & Leisure,2008.0,134.0,474.0,0.001,http://www.phuongdongpv.com.vn,,15.0,15.0,CT,PDC.csv
HVN,HOSE,Vietnam Airlines,Du lịch và Giải trí,Travel & Leisure,2010.0,18250.0,41554.0,0.059,https://www.vietnamairlines.com/vn/vi/home,2.1,2214.4,2214.4,CT,HVN.csv
VTD,UPCOM,Du lịch Vietourist,Du lịch và Giải trí,Travel & Leisure,2011.0,118.0,148.0,0.0,http://www.vietourist.com.vn,,12.0,12.0,CT,VTD.csv
VTR,UPCOM,Du lịch Vietravel,Du lịch và Giải trí,Travel & Leisure,2015.0,1361.0,859.0,0.0,http://www.vietravel.com,2.2,16.7,17.3,CT,VTR.csv
PLX,HOSE,Petrolimex,Dầu khí,Oil & Gas,1995.0,25801.0,15165.0,0.173,https://www.petrolimex.com.vn,2.2,1270.6,1293.9,CT,PLX.csv
PVC,HNX,Hóa chất và Dịch vụ Dầu khí,Dầu khí,Oil & Gas,2005.0,348.0,0.0,0.005,http://www.pvchem.com.vn,2.7,50.0,50.0,CT,PVC.csv
PVS,HNX,DVKT Dầu khí PTSC,Dầu khí,Oil & Gas,2006.0,7538.0,0.0,0.161,http://www.ptsc.com.vn,2.9,478.0,478.0,CT,PVS.csv
PVD,HOSE,Khoan Dầu khí PVDrilling,Dầu khí,Oil & Gas,2006.0,1958.0,0.0,0.166,http://www.pvdrilling.com.vn,2.6,555.9,556.3,CT,PVD.csv
POS,UPCOM,Bảo dưỡng công trình DK biển,Dầu khí,Oil & Gas,2007.0,521.0,339.0,0.002,http://pos.ptsc.com.vn,2.9,40.0,40.0,CT,POS.csv
PVB,HNX,Bọc ống Dầu khí Việt Nam,Dầu khí,Oil & Gas,2007.0,158.0,2557.0,0.004,http://www.pvcoating.vn,2.6,21.6,21.6,CT,PVB.csv
BSR,UPCOM,Lọc - Hóa dầu Bình Sơn,Dầu khí,Oil & Gas,2008.0,1502.0,42624.0,0.003,http://www.bsr.com.vn,3.1,3100.5,244.1,CT,BSR.csv
OIL,UPCOM,PV Oil,Dầu khí,Oil & Gas,2008.0,711.0,16932.0,0.061,http://www.pvoil.com.vn,2.5,1034.2,201.4,CT,OIL.csv
PTV,UPCOM,Thương mại dầu khí,Dầu khí,Oil & Gas,2008.0,152.0,3691.0,0.0,http://www.petechim.com.vn,,20.0,20.0,CT,PTV.csv
TOS,UPCOM,Dịch vụ biển Tân Cảng,Dầu khí,Oil & Gas,2012.0,663.0,160.0,0.0,https://tancangoffshore.com,2.6,31.0,31.0,CT,TOS.csv
BVS,HNX,Chứng khoán Bảo Việt,Dịch vụ tài chính,Financial Services,1999.0,506.0,4227.0,0.072,http://www.bvsc.com.vn,3.2,72.2,72.2,CK,BVS.csv
SSI,HOSE,Chứng khoán SSI,Dịch vụ tài chính,Financial Services,2000.0,1026.0,21151.0,0.369,http://www.ssi.com.vn,2.8,1489.1,1491.1,CK,SSI.csv
MBS,HNX,Chứng khoán MB,Dịch vụ tài chính,Financial Services,2000.0,671.0,16050.0,0.007,http://www.mbs.com.vn,2.8,380.6,267.6,CK,MBS.csv
BSI,HOSE,Chứng khoán BIDV,Dịch vụ tài chính,Financial Services,2000.0,223.0,6148.0,0.373,http://www.bsc.com.vn,3.1,187.3,187.8,CK,BSI.csv
CTS,HOSE,Chứng khoán Vietinbank,Dịch vụ tài chính,Financial Services,2000.0,175.0,4031.0,0.019,http://www.cts.vn,2.7,148.7,148.7,CK,CTS.csv
AGR,HOSE,Agriseco,Dịch vụ tài chính,Financial Services,2000.0,137.0,3968.0,0.003,https://www.agriseco.com.vn/,2.5,212.0,212.0,CK,AGR.csv
HCM,HOSE,Chứng khoán TP.HCM,Dịch vụ tài chính,Financial Services,2003.0,637.0,29835.0,0.407,http://www.hsc.com.vn,2.6,457.2,458.1,CK,HCM.csv
VND,HOSE,Chứng khoán VNDIRECT,Dịch vụ tài chính,Financial Services,2006.0,931.0,27772.0,0.177,http://www.vndirect.com.vn,2.9,1217.8,1217.8,CK,VND.csv
PHS,UPCOM,Chứng khoán Phú Hưng,Dịch vụ tài chính,Financial Services,2006.0,355.0,390.0,0.831,https://www.phs.vn,2.2,150.0,150.0,CK,PHS.csv
VDS,HOSE,Chứng khoán Rồng Việt,Dịch vụ tài chính,Financial Services,2006.0,330.0,6083.0,0.016,http://www.vdsc.com.vn,2.6,210.0,210.0,CK,VDS.csv
EVS,HNX,Chứng khoán Everest,Dịch vụ tài chính,Financial Services,2006.0,152.0,201.0,0.0,http://www.eves.com.vn,2.8,103.0,103.0,CK,EVS.csv
PSI,HNX,Chứng khoán Dầu khí,Dịch vụ tài chính,Financial Services,2006.0,137.0,0.0,0.151,http://www.psi.vn,2.9,59.8,59.8,CK,PSI.csv
SBS,UPCOM,Chứng khoán Sacombank,Dịch vụ tài chính,Financial Services,2006.0,71.0,28119.0,0.005,http://www.sbsc.com.vn,2.2,146.6,146.6,CK,SBS.csv
TVS,HOSE,Chứng khoán Thiên Việt,Dịch vụ tài chính,Financial Services,2006.0,67.0,978.0,0.294,http://www.tvs.vn,2.6,107.1,107.1,CK,TVS.csv
TVB,HOSE,Chứng khoán Trí Việt,Dịch vụ tài chính,Financial Services,2006.0,55.0,365.0,0.025,http://www.tvsc.vn,3.2,112.1,112.1,CK,TVB.csv
APS,HNX,CK Châu Á - TBD,Dịch vụ tài chính,Financial Services,2006.0,45.0,1837.0,0.008,https://apec.com.vn/,2.9,83.0,83.0,CK,APS.csv
AAS,UPCOM,Chứng khoán SmartInvest,Dịch vụ tài chính,Financial Services,2006.0,43.0,5447.0,0.012,http://www.sisi.com.vn,3.0,80.0,80.0,CK,AAS.csv
DSC,UPCOM,Chứng khoán DSC,Dịch vụ tài chính,Financial Services,2006.0,23.0,167.0,0.0,https://www.dsc.com.vn,2.8,100.0,100.0,CK,DSC.csv
ORS,HOSE,Chứng khoán Tiên Phong,Dịch vụ tài chính,Financial Services,2006.0,18.0,18317.0,0.014,http://www.tpbs.com.vn,2.6,200.0,200.0,CK,ORS.csv
FIT,HOSE,Tập đoàn F.I.T,Dịch vụ tài chính,Financial Services,2007.0,2122.0,8731.0,0.0,http://www.fitgroup.com.vn,2.4,339.9,339.9,CT,FIT.csv
OGC,HOSE,Tập đoàn Đại Dương,Dịch vụ tài chính,Financial Services,2007.0,1662.0,10113.0,0.002,http://www.oceangroup.vn,2.4,300.0,300.0,CT,OGC.csv
FTS,HOSE,Chứng khoán FPT,Dịch vụ tài chính,Financial Services,2007.0,453.0,2199.0,0.264,http://www.fpts.com.vn,3.2,195.1,195.1,CK,FTS.csv
SHS,HNX,Chứng khoán SG - HN,Dịch vụ tài chính,Financial Services,2007.0,235.0,32712.0,0.057,http://www.shs.com.vn,2.9,813.2,813.2,CK,SHS.csv
VCI,HOSE,Chứng khoán Bản Việt,Dịch vụ tài chính,Financial Services,2007.0,189.0,13657.0,0.181,http://www.vcsc.com.vn,2.8,435.5,435.5,CK,VCI.csv
IVS,HNX,Chứng khoán Goutai Junan (Việt Nam),Dịch vụ tài chính,Financial Services,2007.0,60.0,0.0,0.722,https://gtjai.com.vn,2.9,69.4,69.4,CK,IVS.csv
VIX,HOSE,Chứng khoán VIX,Dịch vụ tài chính,Financial Services,2007.0,50.0,1703.0,0.045,https://www.vixs.vn,3.2,582.1,582.1,CK,VIX.csv
WSS,HNX,Chứng khoán Phố Wall,Dịch vụ tài chính,Financial Services,2007.0,43.0,1837.0,0.021,http://www.wss.com.vn,2.5,50.3,50.3,CK,WSS.csv
APG,HOSE,Chứng khoán APG,Dịch vụ tài chính,Financial Services,2007.0,31.0,387.0,0.017,http://www.apsi.vn,3.1,146.3,146.3,CK,APG.csv
TIN,UPCOM,Tài chính Cổ phần Tín Việt,Dịch vụ tài chính,Financial Services,2008.0,2221.0,135.0,0.002,https://www.vietcredit.com.vn,1.9,68.8,68.8,NH,TIN.csv
EVF,HOSE,Tài chính Điện lực,Dịch vụ tài chính,Financial Services,2008.0,487.0,57405.0,0.001,http://www.evnfc.vn,2.7,351.1,351.1,NH,EVF.csv
VFS,UPCOM,Chứng khoán Nhất Việt,Dịch vụ tài chính,Financial Services,2008.0,44.0,0.0,0.0,http://www.vfs.com.vn,3.2,80.3,80.3,CK,VFS.csv
HBS,HNX,Chứng khoán Hòa Bình,Dịch vụ tài chính,Financial Services,2008.0,39.0,0.0,0.001,http://www.hbse.com.vn,3.3,33.0,33.0,CK,HBS.csv
VIG,HNX,CK TM và CN Việt Nam,Dịch vụ tài chính,Financial Services,2008.0,37.0,0.0,0.006,http://www.vics.vn,2.2,34.1,34.1,CK,VIG.csv
BMS,UPCOM,Chứng khoán Bảo Minh,Dịch vụ tài chính,Financial Services,2008.0,35.0,1061.0,0.0,http://www.bmsc.com.vn,3.1,61.0,61.0,CK,BMS.csv
TCI,UPCOM,Chứng khoán Thành Công,Dịch vụ tài chính,Financial Services,2008.0,19.0,5124.0,0.005,http://www.tcsc.vn,3.3,101.0,101.0,CK,TCI.csv
FUCVREIT,HOSE,Quỹ đầu tư BĐS Techcom Việt Nam,Dịch vụ tài chính,Financial Services,2008.0,0.0,0.0,0.02,,,5.0,5.0,QU,FUCVREIT.csv
BCG,HOSE,Bamboo Capital,Dịch vụ tài chính,Financial Services,2011.0,42.0,27151.0,0.03,http://www.bamboocap.com.vn,2.8,533.5,533.5,CT,BCG.csv
VUA,UPCOM,Chứng khoán Stanley Brothers,Dịch vụ tài chính,Financial Services,2011.0,37.0,108.0,0.0,http://www.sbsi.vn,2.5,33.9,33.9,CK,VUA.csv
CSI,UPCOM,Chứng khoán Kiến thiết VN,Dịch vụ tài chính,Financial Services,2011.0,30.0,422.0,0.317,http://www.vncsi.com.vn,2.4,16.8,16.8,CK,CSI.csv
TVC,HNX,Tập đoàn Trí Việt,Dịch vụ tài chính,Financial Services,2012.0,33.0,441.0,0.002,http://tcorp.vn,3.0,118.6,118.6,CT,TVC.csv
IBC,HOSE,Đầu tư APAX Holdings,Dịch vụ tài chính,Financial Services,2012.0,10.0,590.0,0.001,http://www.apaxholdings.com.vn,2.5,83.2,83.2,CT,IBC.csv
FUESSV50,HOSE,Quỹ ETF SSIAM VNX50,Dịch vụ tài chính,Financial Services,2014.0,0.0,0.0,0.562,http://www.ssi.com.vn/AssetManagement.aspx,,16.1,16.1,QU,FUESSV50.csv
E1VFVN30,HOSE,Quỹ ETF DCVFMVN30,Dịch vụ tài chính,Financial Services,2014.0,0.0,0.0,0.924,https://dragoncapital.com.vn,1.6,414.5,414.5,QU,E1VFVN30.csv
HAC,UPCOM,Chứng khoán Hải Phòng,Dịch vụ tài chính,Financial Services,2015.0,52.0,0.0,0.006,http://www.haseco.vn,3.1,29.2,29.2,CK,HAC.csv
FUEVN100,HOSE,Quỹ ETF VINACAPITAL VN100,Dịch vụ tài chính,Financial Services,2019.0,0.0,0.0,0.237,http://www.vinacapital.com,,17.0,17.0,QU,FUEVN100.csv
FUESSVFL,HOSE,Quỹ ETF SSIAM VNFIN LEAD,Dịch vụ tài chính,Financial Services,2019.0,0.0,0.0,0.964,http://www.ssi.eom.vn/ssiam/san-pham-va-dich-vu-ssiam,1.4,217.0,217.0,QU,FUESSVFL.csv
FUEIP100,HOSE,ETF IPAAM VN100,Dịch vụ tài chính,Financial Services,2019.0,0.0,0.0,0.008,https://ipaam.com.vn/vi/home,,5.7,5.7,QU,FUEIP100.csv
FUEVFVND,HOSE,Quỹ ETF DCVFMVN DIAMOND,Dịch vụ tài chính,Financial Services,2020.0,0.0,0.0,0.98,https://dragoncapital.com.vn,2.0,705.1,705.1,QU,FUEVFVND.csv
FUEMAV30,HOSE,Quỹ ETF MAFM VN30,Dịch vụ tài chính,Financial Services,2020.0,0.0,0.0,0.845,http://www.fundmanagement-miraeasset.com.vn,1.5,35.6,35.6,QU,FUEMAV30.csv
FUESSV30,HOSE,Quỹ ETF SSIAM VN30,Dịch vụ tài chính,Financial Services,2020.0,0.0,0.0,0.376,http://www.ssi.com.vn/ssiam/thong-tin-chung-ssiam-vn30,,5.4,5.4,QU,FUESSV30.csv
FUEKIV30,HOSE,KIM GROWTH VN30 ETF,Dịch vụ tài chính,Financial Services,2021.0,0.0,0.0,0.837,https://koreainvestment.com.vn/en/home,,51.5,51.5,QU,FUEKIV30.csv
FUEDCMID,HOSE,Quỹ ETF DCVFMVNMIDCAP,Dịch vụ tài chính,Financial Services,2022.0,0.0,0.0,0.877,https://dragoncapital.com.vn,,9.4,9.4,QU,FUEDCMID.csv
VIN,UPCOM,Kho vận ngoại thương VN,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1975.0,203.0,285.0,0.002,http://www.vinatrans.com,3.0,25.5,25.5,CT,VIN.csv
TBD,UPCOM,Thiết bị điện Đông Anh,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1981.0,847.0,401.0,0.046,http://www.eemc.com.vn,2.4,32.4,32.5,CT,TBD.csv
SGS,UPCOM,Vận tải biển Sài Gòn,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1981.0,144.0,552.0,0.002,http://www.saigonship.com.vn,3.8,14.4,14.4,CT,SGS.csv
TV1,UPCOM,Tư vấn XD Điện 1,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1982.0,734.0,1626.0,0.0,http://www.pecc1.com.vn,2.5,26.7,26.7,CT,TV1.csv
TMS,HOSE,Transimex,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1983.0,2012.0,1080.0,0.437,http://www.transimex.com.vn,3.0,105.9,105.9,CT,TMS.csv
MAC,HNX,Cung ứng và Dịch vụ Kỹ thuật Hàng Hải,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1984.0,138.0,0.0,0.011,http://www.maserco.com.vn,,15.1,15.1,CT,MAC.csv
TV2,HOSE,Tư vấn XD Điện 2,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1985.0,753.0,986.0,0.148,http://www.pecc2.com,3.1,67.5,45.0,CT,TV2.csv
SDG,HNX,Sadico Cần Thơ,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1988.0,853.0,144.0,0.003,http://www.sadico.com.vn,2.7,10.1,10.1,CT,SDG.csv
TYA,HOSE,Dây và Cáp điện Taya,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1992.0,259.0,0.0,0.415,http://www.taya.com.vn,2.7,30.7,6.1,CT,TYA.csv
GMD,HOSE,Gemadept,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1993.0,1481.0,18032.0,0.482,http://www.gemadept.com.vn,2.9,301.4,301.4,CT,GMD.csv
PRC,HNX,Vận tải Portserco,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1993.0,56.0,125.0,0.0,http://www.portserco.com,,1.2,1.2,CT,PRC.csv
AME,HNX,Cơ điện Alphanam,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1995.0,92.0,238.0,0.022,http://www.alphanam.com.vn,2.7,65.2,65.2,CT,AME.csv
VCM,HNX,VINACONEX MEC,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1995.0,54.0,656.0,0.08,http://www.vinaconexmec.vn,,3.0,3.0,CT,VCM.csv
VQC,UPCOM,Giám định Vinaconmin,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1995.0,,0.0,0.04,http://www.quacontrol.com.vn,,3.6,3.6,CT,VQC.csv
VBC,HNX,Nhựa - Bao bì Vinh,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1996.0,1036.0,262.0,0.02,http://nhuabaobivinh.com,,7.5,7.5,CT,VBC.csv
SFI,HOSE,Vận tải SAFI,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1998.0,384.0,1121.0,0.091,http://www.safi.com.vn,3.5,21.0,22.8,CT,SFI.csv
MCP,HOSE,In và Bao bì Mỹ Châu,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1998.0,315.0,991.0,0.002,http://www.mychau.com.vn,3.1,15.1,15.1,CT,MCP.csv
MHC,HOSE,CTCP MHC,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1998.0,34.0,9504.0,0.022,https://mhc.vn,2.3,41.4,41.4,CT,MHC.csv
SRF,HOSE,SEAREFICO,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,588.0,246.0,0.468,http://www.searefico.com,2.6,33.8,35.6,CT,SRF.csv
VNL,HOSE,Logistics Vinalink,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,332.0,1317.0,0.094,http://www.vinalinklogistics.com,3.6,9.4,9.4,CT,VNL.csv
PJT,HOSE,Vận tải thủy PETROLIMEX,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,287.0,3139.0,0.019,https://pjtaco.petrolimex.com.vn,2.7,23.0,23.0,CT,PJT.csv
BPC,HNX,Bao bì Bỉm Sơn,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,208.0,0.0,0.021,http://www.baobibimson.vn,2.2,3.8,3.8,CT,BPC.csv
PMS,HNX,Cơ khí xăng dầu,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,202.0,0.0,0.059,http://www.pms.com.vn,3.2,7.2,7.2,CT,PMS.csv
BBH,UPCOM,Bao bì Hoàng Thạch,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,1999.0,152.0,246.0,0.0,http://www.baobihoangthach.vn,,2.0,2.0,CT,BBH.csv
PTS,HNX,Vận tải Petrolimex HP,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,282.0,666.0,0.082,http://www.ptshp.petrolimex.com.vn,,5.6,5.6,CT,PTS.csv
HTV,HOSE,Logistics Vicem,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,235.0,0.0,0.114,http://www.vantaihatien.com.vn,2.9,13.1,13.1,CT,HTV.csv
DVC,UPCOM,TM dịch vụ Cảng Hải Phòng,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,224.0,257.0,0.0,http://www.dichvucang.com,,10.8,10.8,CT,DVC.csv
TJC,HNX,Dịch vụ Vận tải và Thương mại,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,106.0,0.0,0.005,http://www.transco.com.vn,,8.6,8.6,CT,TJC.csv
PSC,HNX,Vận tải Petrolimex SG,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,33.0,15.0,0.004,http://www.ptssaigon.petrolimex.com.vn,,7.2,7.2,CT,PSC.csv
SSG,UPCOM,Vận tải Biển Hải Âu,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2000.0,26.0,0.0,0.0,http://www.seagullshipping.com.vn,,5.0,5.0,CT,SSG.csv
VFC,UPCOM,Vận tải biển VINAFCO,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2001.0,721.0,0.0,0.447,http://www.vinafco.com.vn,3.2,33.8,34.0,CT,VFC.csv
VNF,HNX,VINAFREIGHT,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2001.0,237.0,207.0,0.004,http://www.vinafreight.com,3.1,31.7,31.7,CT,VNF.csv
DXP,HNX,Cảng Đoạn Xá,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2001.0,206.0,0.0,0.025,http://www.doanxaport.com.vn,2.8,27.3,27.3,CT,DXP.csv
DOP,UPCOM,Vận tải XD Đồng Tháp,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2001.0,100.0,482.0,0.005,http://www.dopetco.com.vn,,4.7,4.7,CT,DOP.csv
VGP,HNX,Cảng Rau Quả,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2001.0,24.0,0.0,0.013,http://www.vegeport.com,,7.8,8.2,CT,VGP.csv
VNT,HNX,Vận tải ngoại thương,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2002.0,401.0,198.0,0.145,http://www.vinatranshn.com.vn,2.5,11.9,11.9,CT,VNT.csv
HMH,HNX,Tập đoàn Hải Minh,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2002.0,138.0,0.0,0.03,http://www.haiminh.com.vn,,12.8,13.2,CT,HMH.csv
VSM,HNX,Container Miền Trung,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2002.0,117.0,158.0,0.004,http://www.viconshipdanang.com,,3.1,3.1,CT,VSM.csv
SHC,UPCOM,Hàng hải Sài Gòn,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2002.0,107.0,890.0,0.011,http://www.saigonmaritime.vn,,4.3,4.3,CT,SHC.csv
HBD,UPCOM,Bao bì PP Bình Dương,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2002.0,10.0,262.0,0.015,http://www.haipacbd.com,2.8,1.9,2.0,CT,HBD.csv
SVI,HOSE,Bao bì Biên Hòa,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,773.0,0.0,0.949,http://www.sovi.com.vn,3.2,12.8,12.8,CT,SVI.csv
DVP,HOSE,ĐT và PT Cảng Đình Vũ,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,431.0,0.0,0.123,http://www.dinhvuport.com.vn,3.1,40.0,40.0,CT,DVP.csv
STP,HNX,CN Thương Mại Sông Đà,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,164.0,0.0,0.026,http://www.stp.com.vn,,8.0,8.0,CT,STP.csv
SDA,HNX,XKLĐ Sông Đà,Hàng & Dịch vụ Công nghiệp,Industrial Goods & Services,2003.0,148.0,2775.0,0.0,http://www.simco.vn,3.0,26.2,26.2,CT,SDA.csv
